"conversation_id_str,""""created_at""","""favorite_count""","""full_text""","""id_str""","""image_url""","""in_reply_to_screen_name""","""lang""","""location""","""quote_count""","""reply_count""","""retweet_count""","""tweet_url""","""user_id_str""","""username"
"1919602921865375756,""""Tue May 06 10:10:17 +0000 2025""","""0""","""@ferrykoto @PartaiSocmed Yaelah. Norak""","""1919696211981861237""","""""","""ferrykoto""","""in""","""""","""0""","""0""","""0""","""https://x.com/_BimbingCBN/status/1919696211981861237""","""1603536783920111616""","""_BimbingCBN"
"1919685577093611989,""""Tue May 06 10:07:11 +0000 2025""","""20""","""@sinemart_ph ciri ciri orang norak: bahas hal diluar konteks. kasian gak punya lapak lagi norak""","""1919695430121632060""","""""","""sinemart_ph""","""in""","""""","""0""","""2""","""2""","""https://x.com/haloaraaaa/status/1919695430121632060""","""1321736773186146306""","""haloaraaaa"
"1919623596319613036,""""Tue May 06 09:59:37 +0000 2025""","""3""","""@vicko_twitt @WatchmenID Lu ga pernah nonton film luar apa gimana ? Norak ama miskin""","""1919693524590600462""","""""","""vicko_twitt""","""in""","""""","""0""","""1""","""0""","""https://x.com/arkanputrgo/status/1919693524590600462""","""1626516479595118592""","""arkanputrgo"
"1919693160529207550,""""Tue May 06 09:58:10 +0000 2025""","""0""","""Gemeter dikit review buku yang aku post dapet tepuk tangan dari Uda Ivan Lanin ((maaf norak)) https://t.co/BNYYYZAxoC""","""1919693160529207550""","""https://pbs.twimg.com/media/GqQewY8a4AAAj3F.jpg""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/wordsofsplendor/status/1919693160529207550""","""1673806733674954752""","""wordsofsplendor"
"1919692946439602437,""""Tue May 06 09:57:19 +0000 2025""","""0""","""Oke ini mungkin norak. Aku serius nanya. Headset begini tuh bagian yang ku tandain ngadep ke depan atau belakang gaes?? Aku biasanya pake yang ada karet bulet bisa bongkar pasang itu loh. https://t.co/PKkVB3wDV0""","""1919692946439602437""","""https://pbs.twimg.com/media/GqQejw2bAAQImCS.jpg""","""""","""in""","""amestris ujung kidul""","""0""","""3""","""0""","""https://x.com/mayzing_/status/1919692946439602437""","""1710926913756372992""","""mayzing_"
"1919686903504543992,""""Tue May 06 09:53:29 +0000 2025""","""0""","""@dipanggilnyaana Emang nig desain nya gak bikin norak dehh #gamingpickrealme14 #realme14Series5G""","""1919691984404410387""","""""","""dipanggilnyaana""","""in""","""Kebon Jeruk, Indonesia""","""0""","""0""","""0""","""https://x.com/gungnunghaha/status/1919691984404410387""","""1746110796168613888""","""gungnunghaha"
"1919691272899494362,""""Tue May 06 09:50:40 +0000 2025""","""0""","""bahkan kapal kpop gw yg lebih besar dari mereka jg gaada tuh yg suka SALPAK sama kepanasan ga jelas cih norak alay""","""1919691272899494362""","""""","""""","""in""","""🔕 | mooncovey ꫂ ၴႅၴ""","""0""","""0""","""0""","""https://x.com/onyourpov/status/1919691272899494362""","""793871372762087424""","""onyourpov"
"1919608524906131484,""""Tue May 06 09:45:51 +0000 2025""","""0""","""@Paduka_Ratu92 @samohae23 Wah pantesan norak wkwk""","""1919690062456893818""","""""","""Paduka_Ratu92""","""in""","""""","""0""","""1""","""0""","""https://x.com/redsummer3to3/status/1919690062456893818""","""1637445716355461124""","""redsummer3to3"
"1919688952035917936,""""Tue May 06 09:43:08 +0000 2025""","""11""","""kalo mau counter tuh pake cara yang bagus jangan bikin malu. gaada bedanya lo kalo pake cara norak""","""1919689378517156249""","""""","""ahnbaes""","""in""","""""","""0""","""1""","""0""","""https://x.com/ahnbaes/status/1919689378517156249""","""1330879677041295361""","""ahnbaes"
"1918852313080570339,""""Tue May 06 09:41:45 +0000 2025""","""0""","""@BilanganGanjil @patillele4364 Roky dan Prabowo temenan cm dipagung kesan permusuhan wkwk Norak""","""1919689028502519876""","""""","""BilanganGanjil""","""in""","""""","""0""","""1""","""0""","""https://x.com/Ahmad65221854/status/1919689028502519876""","""1542913983182544896""","""Ahmad65221854"
"1919688856657432881,""""Tue May 06 09:41:04 +0000 2025""","""0""","""Nubruk dari belakang buka kaca minta maaf kaga malah gerang gerung. Kebaca banget dari mobil murah loba gaya warna norak modif gak jelas beginima jelemana siga kumaha. https://t.co/gKeVUN9Iks""","""1919688856657432881""","""https://pbs.twimg.com/media/GqQa1OjbgAAk4KP.jpg""","""""","""in""","""Kota Bandung, Jawa Barat""","""0""","""0""","""0""","""https://x.com/azkaRF/status/1919688856657432881""","""64881507""","""azkaRF"
"1919334626562044193,""""Tue May 06 09:40:42 +0000 2025""","""0""","""@Gunawan53722139 @jokovvl @jokowi @DianSandiU @xquitavee @AndreasSolusi @mas_veel_ @Asosiasi_Korupt @Bambangmulyonoo @FDonghun @gtobing2903 @DedynurPalakka @UGMYogyakarta Iya betul walaupun norak tapi punya ijazah UGM asli ya bangga tp kalau memang gak punya lalu apa yg mau di Tunjukkan?. Gak usah jauh2 anaknya sendiri juga nunjukan ijazahnya... Kalau mulyono yg mau ditujukan ?. https://t.co/Rp5Zp0GOfw""","""1919688766475928003""","""https://pbs.twimg.com/media/GqQawitbAAQN3DH.jpg""","""Gunawan53722139""","""in""","""Kota Surabaya, Jawa Timur""","""0""","""0""","""0""","""https://x.com/Gondo_Maruto/status/1919688766475928003""","""1144839679893635072""","""Gondo_Maruto"
"1919608524906131484,""""Tue May 06 09:39:47 +0000 2025""","""15""","""@01_wh0 @samohae23 Konteksnya dong kakak katanya shipper ya shipper masa solo stan yang disalahin dasar norak. Bisa banget nge crop buat jadi alasan wkwk https://t.co/UyS7KpIZFQ""","""1919688535315026308""","""https://pbs.twimg.com/media/GqQaiuFbAAA9LaS.jpg""","""01_wh0""","""in""","""""","""0""","""1""","""0""","""https://x.com/redsummer3to3/status/1919688535315026308""","""1637445716355461124""","""redsummer3to3"
"1919688405447016671,""""Tue May 06 09:39:22 +0000 2025""","""7""","""warnanya ga norak pinky kalem https://t.co/FtdpYpLY0W https://t.co/yxB6DmQ8A1""","""1919688428746117597""","""https://pbs.twimg.com/media/GqQacxdbAAAICT9.jpg""","""greenhikun""","""in""","""""","""0""","""1""","""0""","""https://x.com/greenhikun/status/1919688428746117597""","""1708376973918298112""","""greenhikun"
"1919587928722047417,""""Tue May 06 09:39:12 +0000 2025""","""21""","""@Rreealmmajji Ga boleh iri dengki cuma gara2 kpop ya tolol lagian emng kalau ujung2 krn brand??? Knp? Apa masalahnya? Cuma krn winter pernh sama nayeon trus ga boleh gitu sama member lain? Jgn norak pls https://t.co/EgvC7htdk0""","""1919688389344833808""","""https://pbs.twimg.com/ext_tw_video_thumb/1919688280221876228/pu/img/EeF5rAjUxE5euwpg.jpg""","""Rreealmmajji""","""in""","""snsd - aespa ""","""0""","""1""","""0""","""https://x.com/flyingcotton/status/1919688389344833808""","""2919040728""","""flyingcotton"
"1919688260260872654,""""Tue May 06 09:38:41 +0000 2025""","""0""","""Memang dari dulu soal dashboard Suzuki bukan yang prettiest of all Tapi setidaknya mereka decently gak pernah norak secara cukup aja udah manis walau kadang agak ketinggalan dikit""","""1919688260260872654""","""""","""""","""in""","""Pamulang, Indonesia""","""0""","""1""","""0""","""https://x.com/hzbarkan/status/1919688260260872654""","""363059711""","""hzbarkan"
"1919686172605088212,""""Tue May 06 09:38:18 +0000 2025""","""0""","""@brownsgrboba Gue suka desainnya yang elegan dan nggak norak plus performanya top buat push rank makanya #realme14Series5G cocok jadi #gamingpickrealme14 gue.""","""1919688161778978842""","""""","""brownsgrboba""","""in""","""Indonesia ""","""0""","""0""","""0""","""https://x.com/ManadaVerli/status/1919688161778978842""","""1829368607907921920""","""ManadaVerli"
"1919686542227894516,""""Tue May 06 09:31:52 +0000 2025""","""0""","""Baru kali ini gue liat hp gaming yang bisa diajak nongkrong dan gak keliatan norak #gamingpickrealme14 #realme14Series5G https://t.co/KebVGmwHM8""","""1919686542227894516""","""https://pbs.twimg.com/media/GqQYvKwbAAAe2Pm.jpg""","""""","""in""","""Indonesia""","""0""","""0""","""0""","""https://x.com/absurnd/status/1919686542227894516""","""857809009897742336""","""absurnd"
"1919686267874508869,""""Tue May 06 09:30:46 +0000 2025""","""0""","""recap hari ini : - PN Jakarta Utara Sidang ditunda - PN Bekasi Sidang ngaret - Polres Metro Kota Bekasi Tahti yg berkesan itu di PN Bekasi krn ada awak media yg notice duluan gue itu siapa bang... abang dari RHP kan? small things that make me happy frfr #norak""","""1919686267874508869""","""""","""""","""in""","""𝐉𝐊𝐁𝐃𝐆𝐊𝐓""","""0""","""0""","""0""","""https://x.com/arkuyyy/status/1919686267874508869""","""228292600""","""arkuyyy"
"1919686229219488119,""""Tue May 06 09:30:37 +0000 2025""","""0""","""Ieu ketum paling useless saendonesa cigana norak pisan ieu ketum anyink ""","""1919686229219488119""","""""","""""","""in""","""sundaland""","""0""","""0""","""0""","""https://x.com/elder_alaska/status/1919686229219488119""","""949777116""","""elder_alaska"
"1919686072839360873,""""Tue May 06 09:30:00 +0000 2025""","""0""","""gue cewek tapi ngiler banget liat desainnya... gak lebay gak norak tapi tetap stand out #gamingpickrealme14 #realme14Series5G""","""1919686072839360873""","""""","""""","""in""","""Indonesia""","""0""","""0""","""0""","""https://x.com/Ttatieana_/status/1919686072839360873""","""1889469602121539584""","""Ttatieana_"
"1919686072763875348,""""Tue May 06 09:30:00 +0000 2025""","""0""","""Desainnya cakep bener vibes-nya mecha elegan gitu. Gak norak tapi keliatan siap bertempur #gamingpickrealme14 #realme14Series5G https://t.co/vjP0HgvKz3""","""1919686072763875348""","""https://pbs.twimg.com/media/GqQXMeKbAAARMuN.jpg""","""""","""in""","""Indonesia""","""0""","""0""","""0""","""https://x.com/calamixty/status/1919686072763875348""","""786031714095071233""","""calamixty"
"1918986379234546059,""""Tue May 06 09:12:17 +0000 2025""","""0""","""@kuro_2013 @Budak_Dosen @qrivasi Bocah norak miskin tolol idiot wkwk""","""1919681613899956613""","""""","""kuro_2013""","""in""","""""","""0""","""0""","""0""","""https://x.com/KingXiux/status/1919681613899956613""","""1893377422407655424""","""KingXiux"
"1919681210504089958,""""Tue May 06 09:10:41 +0000 2025""","""1""","""Fans bola dimanapun tetap ada yang norak""","""1919681210504089958""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/HughJac19/status/1919681210504089958""","""1280466434544435200""","""HughJac19"
"1919621202932334662,""""Tue May 06 09:09:15 +0000 2025""","""2""","""@tekarok007 norak petani jg ke sawah dr subuh trs masalahnya dimana? ""","""1919680850289164428""","""""","""tekarok007""","""in""","""""","""0""","""0""","""0""","""https://x.com/awe_adhi/status/1919680850289164428""","""1393213903664943104""","""awe_adhi"
"1919618128566485023,""""Tue May 06 09:07:16 +0000 2025""","""12""","""@democrazymedia Tim hore Gibran emang norak n kampungan! Masih aja pola usang ala bapake yg ditampilkan ... Berubah dong katanya gen Z mosok cuman bisanya gitu2 aja! hny u komoditas pencitraan semu!""","""1919680350621766019""","""""","""democrazymedia""","""in""","""""","""0""","""0""","""0""","""https://x.com/yahyaasyar42633/status/1919680350621766019""","""1676864371987996672""","""yahyaasyar42633"
"1919334626562044193,""""Tue May 06 09:02:40 +0000 2025""","""0""","""@jokovvl @jokowi @DianSandiU @xquitavee @AndreasSolusi @mas_veel_ @Asosiasi_Korupt @Bambangmulyonoo @FDonghun @gtobing2903 @Gondo_Maruto @DedynurPalakka Logika sederhana aja... Kalo gak cuma cari sensasi dan cari perhatian ngapain juga pakai jual mahal nunjukin ijazahnya... Tuh temen2 nya aja santai dan malah bangga nunjukin ijazah @UGMYogyakarta mereka... Norak""","""1919679196332167386""","""""","""jokovvl""","""in""","""Indonesia""","""0""","""1""","""0""","""https://x.com/Gunawan53722139/status/1919679196332167386""","""920096674227281920""","""Gunawan53722139"
"1919660557915062645,""""Tue May 06 08:56:46 +0000 2025""","""6""","""@NenkMonica Bukan kampungan lagi norak senorak noraknya !""","""1919677709472694474""","""""","""NenkMonica""","""in""","""""","""0""","""0""","""0""","""https://x.com/InterQomink/status/1919677709472694474""","""1842826519259066368""","""InterQomink"
"1919677194764485073,""""Tue May 06 08:54:43 +0000 2025""","""0""","""tp yg pink norak tbh""","""1919677194764485073""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/lcvelybinn/status/1919677194764485073""","""1767707240323272704""","""lcvelybinn"
"1919641696083836932,""""Tue May 06 08:49:23 +0000 2025""","""0""","""Terus gue lg dalam masa pemantauan jd ig gue rest dulu krn banyak org kantor norak pemikirannya klo sakit tuh mesti sekarat baru bener sakit""","""1919675852356301232""","""""","""sugarushdiary""","""in""","""""","""0""","""1""","""0""","""https://x.com/sugarushdiary/status/1919675852356301232""","""242628355""","""sugarushdiary"
"1919364014015967453,""""Tue May 06 08:49:15 +0000 2025""","""0""","""@tanyakanrl Korupsi sih... gue takut bgt jadi OKB norak""","""1919675819095695409""","""""","""tanyakanrl""","""in""","""""","""0""","""0""","""0""","""https://x.com/louisiana_rub_/status/1919675819095695409""","""1215625273812471815""","""louisiana_rub_"
"1919595928614588861,""""Tue May 06 08:42:37 +0000 2025""","""0""","""@pinkeufa tu orang norak dan kampung karna menurut gue di zaman sekarang udah banyak cewek kaki ukuran 40 keatas""","""1919674147971727772""","""""","""pinkeufa""","""in""","""""","""0""","""0""","""0""","""https://x.com/Purrfectlyneos/status/1919674147971727772""","""1259103048959287296""","""Purrfectlyneos"
"1919044892614971528,""""Tue May 06 08:40:22 +0000 2025""","""0""","""@IllyakashkovaVT Norak banget dah lu. Moga2 lu nabrak beneran dah sumpah""","""1919673584370241725""","""""","""IllyakashkovaVT""","""in""","""East Borneo, Indonesia""","""0""","""0""","""0""","""https://x.com/wild_tomatoes69/status/1919673584370241725""","""837816775869788160""","""wild_tomatoes69"
"1919098313741091004,""""Tue May 06 08:37:27 +0000 2025""","""4""","""@binnuels Sf norak. Giliran nge hate grub lain bawa bawa rk buat jadiin tumbal. Kenapa ga bias lo sendiri yg lu pajang?""","""1919672846650871871""","""""","""binnuels""","""in""","""""","""0""","""0""","""2""","""https://x.com/iren_renv/status/1919672846650871871""","""1526512854429761536""","""iren_renv"
"1919384153742574029,""""Tue May 06 08:34:14 +0000 2025""","""0""","""@anggifbrns @ChelseafanIndo berak sekebon Barca ditinggal Messi gak ada fans Barca nyalahin manajemen klub maupun messi sampai norak kayak fans ipul gini""","""1919672040052670502""","""""","""anggifbrns""","""in""","""""","""0""","""1""","""0""","""https://x.com/Nmezdowskie/status/1919672040052670502""","""1452290425868402691""","""Nmezdowskie"
"1919652535104946185,""""Tue May 06 07:16:44 +0000 2025""","""0""","""wtb card holder yg desain nya ga norak dong (netral jgn khusus fandom)... aku udah desperate bgt... dom jawa yaa""","""1919652535104946185""","""""","""""","""in""","""""","""0""","""3""","""0""","""https://x.com/pecheurgracieux/status/1919652535104946185""","""1865637501098168320""","""pecheurgracieux"
"1918996443635016012,""""Tue May 06 07:16:27 +0000 2025""","""0""","""@RiaRiaRia21 Mknya Manda kudu main di sinetron yg berkualitas dngn lawan main yg keren jg donk trs fansnya jg kudu yg smart nggak pake norak""","""1919652463226785893""","""""","""RiaRiaRia21""","""in""","""""","""0""","""1""","""0""","""https://x.com/SylviaPattikaw4/status/1919652463226785893""","""1429185487432867840""","""SylviaPattikaw4"
"1919651191732240472,""""Tue May 06 07:11:24 +0000 2025""","""0""","""Gw norak bgt wkwkwk baru 1 naik kereta well""","""1919651191732240472""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/underderoof/status/1919651191732240472""","""2490833744""","""underderoof"
"1919566273433751959,""""Tue May 06 07:08:15 +0000 2025""","""16""","""@Widi_jktm Rada norak ga sih ni mega lama2 .. sayang bngt karir lu lgi bagus2nya malah kek gini ! Smua kritikan di anggap hatters . Saatnya dukung pln ajalah . Biar bljar membumi lagi deh""","""1919650401496006973""","""""","""Widi_jktm""","""in""","""""","""0""","""1""","""0""","""https://x.com/ini_sial_D_/status/1919650401496006973""","""1620239413321281537""","""ini_sial_D_"
"1919649974230364443,""""Tue May 06 07:06:33 +0000 2025""","""0""","""ACTOR JUYEON woi xixixixi (maaf norak)""","""1919649974230364443""","""""","""""","""in""","""she/her""","""0""","""0""","""0""","""https://x.com/jumengeong/status/1919649974230364443""","""1868485149404585984""","""jumengeong"
"1919649652003000364,""""Tue May 06 07:05:17 +0000 2025""","""0""","""norak medan""","""1919649652003000364""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/hegemoneh/status/1919649652003000364""","""1604016830690910208""","""hegemoneh"
"1919605589220721080,""""Tue May 06 07:02:39 +0000 2025""","""0""","""@darcycapella @bundhateddy justru boss combined daddyism style+korean hanbok makanya klo mau diliat baik2 mah tetep masuk theme so far yg noisy cuma black ppl-nya aja kok (mereka emg hari2 selalu drag ppl style are boring ) sama kpopies indo norak+ratmy wkwk gp inter lain pada blg sesuai theme kokk""","""1919648991379390578""","""""","""darcycapella""","""in""","""98z""","""0""","""2""","""0""","""https://x.com/sprinkleflakes/status/1919648991379390578""","""301410403""","""sprinkleflakes"
